GEOID,NAME,total_pop,med_hh_income,pct_poverty,pct_unemployed,pct_less_hs,pct_bachelors_plus,pct_disability,pct_renter,pct_no_vehicle,pct_no_internet,pct_under5,pct_65plus
15003002003,Census Tract 20.03; Honolulu County; Hawaii,1824,58750,14.857456140350877,6.784140969162995,1.3758599124452784,32.70794246404002,5.05050505050505,65.83941605839416,16.35036496350365,5.109489051094891,0.7675438596491228,22.697368421052634
15003008940,Census Tract 89.40; Honolulu County; Hawaii,2844,95556,3.0942334739803097,5.634861006761834,2.5628626692456478,19.197292069632496,23.92920353982301,10.68075117370892,4.107981220657277,15.727699530516432,5.485232067510549,21.308016877637133
15009030711,Census Tract 307.11; Maui County; Hawaii,2347,82981,19.06835002176752,5.134474327628362,4.0428061831153395,27.051129607609987,24.317406143344712,27.122381477398015,0.5512679162072767,6.063947078280044,5.112910097997444,17.93779292714103
15009031104,Census Tract 311.04; Maui County; Hawaii,2537,165504,0,1.3466042154566744,0,18.116805721096544,22.11273157272369,14.642451759364357,0,0,2.0496649586125346,3.3504138746551044
15003003413,Census Tract 34.13; Honolulu County; Hawaii,2438,54776,15.053322395406072,11.825572801182558,2.165874273639725,24.61701003697834,14.953664700926705,71.69529499626587,3.2113517550410755,14.339058999253174,5.742411812961444,24.487284659557012
15003003411,Census Tract 34.11; Honolulu County; Hawaii,1280,98466,16.71875,3.190184049079755,0.46253469010175763,42.183163737280296,10.546875,32.6530612244898,6.122448979591836,7.535321821036106,6.25,24.140625
15001021608,Census Tract 216.08; Hawaii County; Hawaii,4839,94600,6.881587104773714,3.8897280966767376,2.9923273657289,24.731457800511507,13.101880553833437,24.71620227038184,1.238390092879257,2.9927760577915374,3.84376937383757,24.054556726596406
15007040401,Census Tract 404.01; Kauai County; Hawaii,7187,97514,8.713812472994382,4.633965984717771,2.1924021924021924,13.551313551313552,17.718940936863543,28.91820580474934,3.746701846965699,6.33245382585752,2.6436621678029777,15.500208710171142
15003006900,Census Tract 69; Honolulu County; Hawaii,4398,98669,2.660300136425648,9.857142857142858,0.3326996197718631,28.231939163498097,63.88235294117647,100,0,0,15.666211914506595,2.046384720327422
15003000107,Census Tract 1.07; Honolulu County; Hawaii,3006,164779,3.592814371257485,3.6963696369636962,0,38.71126414166257,26.08112638283607,14.209968186638388,0.8483563096500532,1.166489925768823,7.4184963406520295,22.08915502328676
15003003501,Census Tract 35.01; Honolulu County; Hawaii,2248,66042,15.99109131403118,11.226944667201282,4.142632406921867,31.830099632931308,8.566275924256086,54.21686746987952,6.425702811244979,11.967871485943775,1.3790035587188614,24.68861209964413
15007040105,Census Tract 401.05; Kauai County; Hawaii,4418,85493,13.060208239022181,2.241943017281644,3.2675709001233044,18.588162762022193,20.67635043123014,20.027529249827943,0.41293874741913283,0.8947006194081212,4.775916704391127,21.208691715708465
15003008609,Census Tract 86.09; Honolulu County; Hawaii,1779,87353,8.01354401805869,3.571428571428571,3.38865836791148,19.156293222683267,14.251921939680662,41.47727272727273,1.8465909090909092,5.113636363636364,3.147835862844295,20.06745362563238
15003003604,Census Tract 36.04; Honolulu County; Hawaii,2215,56620,6.462264150943396,1.67427701674277,1.35,31.8,6.273584905660377,66.31748589846897,5.157131345688961,17.485898468976632,1.5349887133182845,31.28668171557562
15003008909,Census Tract 89.09; Honolulu County; Hawaii,3810,125347,3.884514435695538,3.609557702084393,1.1996001332889037,31.456181272909028,16.76805078021687,11.268603827072997,3.472714386959603,4.039688164422396,5.013123359580052,28.188976377952756
15003008407,Census Tract 84.07; Honolulu County; Hawaii,4171,142768,6.550640560792845,0.8077544426494345,2.1479713603818613,20.883054892601432,35.42842483324782,14.479254868755293,0.8467400508044031,0.5927180355630821,11.34020618556701,7.264444977223687
15009030706,Census Tract 307.06; Maui County; Hawaii,2612,76042,15.157329240214889,2.7426160337552745,0.8989952406134322,19.566367001586464,23.100537221795854,42.624618514750765,0,5.0864699898270604,2.756508422664625,15.505359877488514
15001020400,Census Tract 204; Hawaii County; Hawaii,3592,46875,38.22004608294931,6.636304489264802,1.8867924528301887,26.373165618448635,30.34521158129176,59.732958538299364,1.9676739283204496,7.940969782150386,3.8697104677060135,18.624721603563472
