"Shape_Leng","Shape_Area","Island","WUI_Riskar","total_pop","med_hh_income","pct_poverty","pct_unemployed","pct_less_hs","pct_bachelors_plus","pct_disability","pct_renter","pct_no_vehicle","pct_no_internet","pct_under5","pct_65plus"
0.130783892241,0.000653064544228,"Kauai",1,5622,82599,12.8260478503328,3.32010104655359,0.253036437246964,13.6892712550607,23.8716693855356,43.9079169006176,2.41437394722066,6.40089837170129,3.66417644966204,20.8466737815724
0.123977324733,0.000748207600915,"Kauai",2,5060.59812020174,84583.9688944852,10.7337958875983,4.16801507171161,1.51090573110976,12.8226005928711,22.181083623196,47.1341756285469,1.586375124676,7.24799769221539,3.61239096873376,19.9625028999259
0.0602081528923,0.000171244456878,"Kauai",3,3985,88387,6.72521957340025,5.79254602604401,3.92087601554221,11.1621335217238,18.9420654911839,53.3154121863799,0,8.87096774193548,3.51317440401506,18.2685069008783
0.117363156006,0.000564630189878,"Kauai",4,3994.64318230974,88506.2769062048,6.76005116272692,5.76612193901369,3.8983245512045,11.2384872982047,18.9671595294416,53.1148512654318,0.0177703922053212,8.84076125984454,3.53398099847584,18.2968608573842
0.0988422615164,0.000441830045446,"Kauai",5,5099.83686818714,102827.402236905,10.8274611442493,2.72242663334596,1.2620544062406,20.3247221907023,21.9613756801394,29.5187756524357,2.07965582809722,5.23951032381847,5.99037799206885,21.5771857524774
0.0618533087382,0.000288867852771,"Kauai",6,5516,107324,12.2552574329224,1.59732540861813,0.34049240440021,23.2844421162913,22.926120893084,21.4733542319749,2.82131661442006,4.07523510971787,6.81653372008702,22.7701232777375
0.162158928405,0.00153744170659,"Kauai",7,4530.39913781787,112474.038609527,10.7036459202469,3.89330245529672,1.26776743650479,24.4198410451741,23.5117534694836,25.7149420638808,1.67811109800829,3.44900074827732,6.60387581521396,20.693722449693
0.148419415148,0.000766571105316,"Kauai",8,3407.64426816363,102574.171866837,6.6933134569935,9.40817629052693,2.10173778977607,22.8000215198147,22.8394092634041,36.8565950415307,0.612597836726759,3.299024185544,7.06918866492099,22.3154716892773
0.106786966403,0.000547695471896,"Kauai",9,3406.32142755853,92476.4125059212,5.25383683286076,11.2694563193492,1.96048500030169,20.9344871125057,21.9817382464515,40.9061984783825,0.762812715599643,3.65926429250337,7.52237523338747,24.8679838508634
0.126561402347,0.000400597387821,"Kauai",10,3220.23165532179,103363.966863655,5.31987394788975,5.78266832840181,0.670889612089176,24.7602018331058,27.531876263648,34.8771063515814,2.25502423196499,4.4530229920043,9.82675953546776,23.2292748121251
0.168423689558,0.00110157148413,"Kauai",11,3318.22205055099,96863.9373134511,5.01594018684126,8.18920865111207,1.09488247583243,22.8748425301856,25.2440130839242,37.9231203364843,1.76347484133095,4.2552305746962,9.07240540634781,24.4780426303589
0.0583440518494,0.000251420381683,"Kauai",12,3329.21080375573,118712.565736906,8.44753487324082,7.10075146214029,2.6028774143755,25.3418346082887,23.9758701220061,31.748448282295,0.223917078071538,2.75628798498187,6.07258105109243,17.5115813956111
0.0665063620676,0.000196074548534,"Kauai",13,4233.21641220047,113655.20604149,6.05775455520905,1.96423248391869,1.39278959620608,25.4253329048253,21.9595501839849,26.127082485261,2.57132071648473,4.18321887450577,7.69839789709496,27.7034487972106
0.10611662199,0.000676507504912,"Kauai",14,5928.40537868688,105441.210791059,7.63981627853748,3.58977668471358,1.90303996525319,18.2026271606683,19.2998533020451,27.2540912631421,3.36632163721169,5.40114259367782,4.6721362676846,20.6227091311632
0.192331326804,0.00117245870815,"Kauai",15,6107.18139504922,82234.2527763897,6.57758999182796,1.77360355415241,0.863791065017312,26.1292244182134,23.8300229668065,37.4805137556015,0.886285578651389,5.86019824662968,7.02079652526252,21.5203340475212
0.155618526029,0.000725709527509,"Kauai",16,7080.35260488291,93269.9111999894,8.35236459372517,4.1081378279415,1.92736820356116,15.8572021971207,18.9114287318224,31.001245304801,3.15031976896675,6.32628617903492,3.40256557887114,16.2960882085705
0.239637549342,0.00192592731455,"Kauai",17,6042.29000536368,95139.3480332388,9.88309866134469,4.04362460125604,0.899926858204619,22.2965489323983,21.3002332421056,26.6063814660661,0.969859495366299,3.47966680536832,6.13583974196341,20.4445312158944
0.126458849027,0.000727051071257,"Kauai",18,4878.92364311876,101028.821734606,12.5940560855659,7.53915783021426,2.2801087023959,22.4546139523792,19.4789511591455,34.0552402653142,0.770082880345339,8.64984173361912,4.51070092341657,22.8333583843193
0.0926730979804,0.000372038562675,"Kauai",19,4407.78547650671,95850.4220236729,11.6575679902323,6.76649653749837,1.90739211049043,23.7223280735296,19.6767876807684,32.2706793422799,0.618594582447267,7.17156019342531,4.20956422350465,23.1265480244403
0.0834298183703,0.000336513133276,"Kauai",20,4811.12645367821,94211.6330721116,8.24239932471812,2.82491027330265,0.241668354129998,13.6576445321123,23.6647546131132,25.1548381559536,0.926441474819262,8.55988375196116,6.91755295035604,21.175246842202
0.226012729839,0.0021582726991,"Kauai",21,5153.67164949655,91310.3476629278,7.90910766915206,2.3935687505325,0.238608964540417,20.3748664475179,21.4636613038928,28.2723731570132,0.402488341595136,5.34689412776404,5.7194889736136,21.531280209384
0.0872407837207,0.000450976885345,"Kauai",22,4833,94390,8.24528692769836,2.8169014084507,0.240384615384615,13.5216346153846,23.6912890544175,25.1617541337168,0.934579439252336,8.62688713156003,6.95220360024829,21.1462859507552
0.175807683806,0.00109228218993,"Kauai",23,4833,94390,8.24528692769836,2.8169014084507,0.240384615384615,13.5216346153846,23.6912890544175,25.1617541337168,0.934579439252336,8.62688713156003,6.95220360024829,21.1462859507552
